index,group,energ_kcal,lipid_tot,carbohydrt,protein,name
1958,22.0,273.0,31.86,11.18,11.25,PIZZA PEPPERONI DOMINO'S MASA CLASICA
1959,22.0,287.0,31.84,12.58,11.49,PIZZA PEPPERONI MASA GRUESA
1960,22.0,282.0,31.98,11.91,11.74,PIZZA PEPPERONI MASA REGULAR
1961,22.0,275.0,30.04,11.86,11.97,PIZZA PEPPERONI PAPA JOHN'S MASA ORIGINAL
1962,22.0,280.0,31.55,11.38,12.86,PIZZA PEPPERONI PIZZA HUT MASA DELGADA
1963,22.0,298.0,30.49,14.21,11.97,PIZZA PEPPERONI PIZZA HUT MASA PAN
1964,22.0,266.0,33.33,9.69,11.39,PIZZA PROMEDIO (REBANADA)
1965,22.0,243.0,25.62,10.72,10.9,PIZZA SUPREMA PIZZA HUT MASA DELGADA
1966,22.0,240.0,26.69,10.21,10.27,PIZZA THE WORKS PAPA JOHN'S MASA ORIGINAL
1967,22.0,265.0,31.0,10.0,12.7,"PIZZA, ""BENEDETTI´S HAWAINA"" MEDIANA"
1968,22.0,313.0,31.0,13.0,13.9,"PIZZA, ""BENEDETTI´S MEDIANA CUATRO INGREDIENTES"""
1969,22.0,182.0,24.0,6.0,9.0,"PIZZA, ""LITTLE CAESARS 14´´HOT-N-READY HULA HAWAIIAN"" CON JAMÓN JULIANO"
1970,22.0,201.0,21.0,9.0,9.0,"PIZZA, ""LITTLE CAESARS 14´´HOT-N-READY SUPREMA"""
1971,22.0,247.0,27.0,11.0,10.0,"PIZZA, ""LITTLE CAESARS PIZZA 14´´HOT-N-READY PEPPERONI DEEP DISH"""
1972,22.0,244.0,23.0,12.0,11.0,"PIZZA, ""LITTLE CAESARS PIZZA 14´´HOT-N-READY THREE MEAT TREAT"""
1973,22.0,228.0,26.0,9.0,10.0,"PIZZA, ""LITTLE CAESARS PIZZA 14´´HOT-N-READY"" CON PEPPERONI"
1974,22.0,212.0,27.0,7.0,10.0,"PIZZA, ""LITTLE CAESARS PIZZA 14´´HOT-N-READY"" QUESO"
1975,22.0,116.33,13.94,4.24,5.4,"SUSHI (TODOS SABORES), PREPARACION ESTANDARIZADA"
1976,23.0,331.0,72.73,0.73,16.55,AJO O CEBOLLA EN POLVO
1977,23.0,23.0,2.65,0.64,3.15,ALBAHACA SECA
1978,23.0,23.0,4.89,0.86,2.36,ALCAPARRA
1979,23.0,337.0,50.02,15.9,17.6,ANIS
1980,23.0,108.2,22.2,0.2,4.4,AXIOTE
1981,23.0,310.0,65.37,5.85,11.43,AZAFRAN
1982,23.0,0.0,0.0,0.0,0.0,BICARBONATO O LEVADURA
1983,23.0,0.0,0.0,0.0,0.0,CAL
1984,23.0,247.0,80.59,1.24,3.99,CANELA EN POLVO
1985,23.0,0.0,0.0,0.0,0.0,CANELA EN RAJA
1986,23.0,282.0,49.7,14.28,13.46,CHILE EN POLVO CON SAL (TAJIN)
1987,23.0,274.0,65.53,13.0,5.97,CLAVO
1988,23.0,375.0,44.24,22.27,17.81,COMINO
1989,23.0,219.98,23.23,10.76,7.56,"CONSOME (KNORR SUIZA, ROSA BLANCA, ETC.)"
1990,23.0,194.5,41.0,0.3,3.9,FLOR DE JAMAICA
1991,23.0,313.0,74.97,8.36,7.61,HOJAS DE LAUREL
1992,23.0,1.0,0.3,0.0,0.0,"HOJAS PARA TE (NARANJO, TILA, LIMON) Y DE AGUACATE"
1993,23.0,80.0,17.77,0.75,1.82,JENGIBRE
1994,23.0,440.0,41.4,25.4,11.8,LINAZA
1995,23.0,1.0,0.2,0.0,0.0,MANZANILLA
1996,23.0,76.67,6.53,3.3,4.07,MOSTAZA
1997,23.0,265.0,68.92,4.28,9.0,OREGANO
1998,23.0,45.0,8.3,0.7,4.0,PACAYA
1999,23.0,318.96,48.38,9.6,9.76,PAPRIKA
2000,23.0,251.0,63.95,3.26,10.39,PIMIENTA
2001,23.0,356.4,66.8,2.92,18.72,POLEN DE ABEJA
2002,23.0,0.0,0.0,0.0,0.0,POLVO PARA HORNEAR
2003,23.0,331.0,64.06,15.22,4.88,ROMERO SECO
2004,23.0,0.0,0.0,0.0,0.0,SAL
2005,23.0,331.0,72.73,0.73,16.55,SAL CON AJO O CEBOLLA
2006,23.0,70.4,12.34,0.03,4.6,"SALSA DE SOYA, SALSA INGLESA, JUGO MAGGI"
2007,23.0,490.0,43.85,30.75,15.62,SEMILLA DE CHAN
2008,23.0,536.0,64.0,32.8,17.2,SEMILLA DE CHIA
2009,23.0,392.0,41.35,25.27,18.07,SEMILLA DE CILANTRO Y MOSTAZA
2010,23.0,10.0,0.0,0.0,0.0,TEQUESQUITE
2011,23.0,276.0,63.94,7.43,9.11,TOMILLO
2012,23.0,288.0,12.65,0.06,0.06,VAINILLA EXTRACTO
2013,23.0,21.0,0.93,0.0,0.0,VINAGRE (TODOS TIPOS)
2014,24.0,429.23,12.31,3.08,73.85,ALBUMINA DE HUEVO
2015,24.0,28.8,7.21,0.0,0.0,"ALOE HERBALIFE CON AGUA SOLA, PREPARACI�N ESTANDARIZADA"
2016,24.0,232.1,33.5,3.12,7.8,ALPISTE
2017,24.0,591.0,12.67,19.71,50.7,CAPSULAS DE CARNITINA
2018,24.0,74.0,12.0,2.0,2.0,CLOROFILA
2019,24.0,361.5,0.0,0.0,90.4,COLÁGENO
2020,24.0,0.0,0.0,0.0,0.0,COMPLEJO B
2021,24.0,480.3,48.7,21.5,23.0,COMPLEMENTO OPORTUNIDADES PARA MUJER EN POLVO
2022,24.0,196.8,20.24,8.96,9.6,COMPLEMENTO OPORTUNIDADES PARA MUJER PREPARADO
2023,24.0,439.48,63.4,15.0,12.72,COMPLEMENTO PARA NINOS OPORTUNIDADES EN POLVO
2024,24.0,271.21,38.39,9.45,8.14,COMPLEMENTO PARA NINOS OPORTUNIDADES PREPARADO (PROMEDIO)
2025,24.0,259.29,37.41,8.85,7.5,COMPLEMENTO PARA NINOS OPORTUNIDADES PREPARADO CON AGUA
2026,24.0,283.12,39.37,10.06,8.77,COMPLEMENTO PARA NINOS OPORTUNIDADES PREPARADO CON LECHE
2027,24.0,902.0,0.0,100.0,0.0,EMULSION DE SCOTT/ACEITE DE HIGADO DE BACALAO
2028,24.0,443.31,62.65,14.23,16.16,ENSURE EN POLVO
2029,24.0,99.81,15.82,2.43,3.65,ENSURE LÍQUIDO
2030,24.0,240.0,60.0,0.0,0.0,FEM
2031,24.0,333.3,83.3,0.0,0.0,GOMAS DE VITAMINA C (COMBIVENT)
2032,24.0,240.0,60.1,0.0,0.0,"HERBALIFE, ALOE CONCENTRADO"
2033,24.0,352.0,12.5,0.2,75.0,"HERBALIFE, POLVO PARA PREPARAR BEBIDAS"
2034,24.0,375.0,35.0,8.8,35.0,"HERBALIFE, PROTEINA EN POLVO"
2035,24.0,0.0,0.0,0.0,0.0,"HIERBAS MEDICINALES (NEEM, RUDA, PRODIGIOSA)"
2036,24.0,425.0,10.0,43.0,29.0,LINAZA CANADIENSE
2037,24.0,82.8,9.32,2.2,6.43,MALTEADA HERBALIFE PREPARADA
2038,24.0,344.83,86.2,0.0,0.0,METAMUCIL (FIBRA)
2039,24.0,378.89,8.67,4.33,77.93,PROTEÍNAS
2040,24.0,308.4,54.8,2.4,16.9,SLIM FAST (POLVO)
2041,24.0,263.4,65.9,0.0,0.0,SUERO ORAL
2042,24.0,87.0,8.25,5.25,2.25,SUPLEMENTO DE ALCACHOFA
2043,24.0,22.0,5.5,0.0,0.0,SUSPENSION DE CALCIO Y VITAMINA D
2044,24.0,0.0,0.0,0.0,0.0,VITANINO (OPORTUNIDADES)
